"","gene_id","S00CWT11","S00D1D11","S00D2B11","S00D3911","S00D4711","S00D5511","S00XUN11"
"37114","ENSG00000241641.1",0,3,1,1,4,4,4
"37115","ENSG00000241644.2",4,0,1,3,2,5,6
"37116","ENSG00000241648.1",0,0,0,0,0,0,0
"37117","ENSG00000241651.4",0,0,2,0,0,0,0
"37118","ENSG00000241652.3",0,0,0,0,0,0,0
"37119","ENSG00000241654.1",0,0,0,0,0,0,0
"37120","ENSG00000241656.1",0,0,0,0,0,0,0
"37121","ENSG00000241657.1",4,2,0,0,4,0,0
"37122","ENSG00000241661.1",0,0,0,0,0,0,0
"37123","ENSG00000241665.3",0,1,0,0,0,0,0
"37124","ENSG00000241666.2",6,87,259,69,44,28,66
"37125","ENSG00000241667.1",0,0,0,0,0,0,0
"37126","ENSG00000241668.2",0,0,0,0,0,0,0
"37127","ENSG00000241669.1",0,0,0,0,0,0,0
"37128","ENSG00000241670.3",0,9.13,0,0,7.51,13.29,0
"37129","ENSG00000241671.1",0,0,2,0,0,0,0
"37130","ENSG00000241673.1",0,0,0,0,0,0,0
"37131","ENSG00000241678.1",9,0,6,8,5,11,3
"37132","ENSG00000241679.2",3,7.31,3.39,6,10,0,1
"37133","ENSG00000241680.1",3.03,2,2,6,2,4,9
"37134","ENSG00000241684.4",0,0,0,0,0,0,0
"37135","ENSG00000241685.7",1137.68,1259.54,684.81,935.57,1269.02,1042.39,1069.12
"37136","ENSG00000241690.3",0,0,0,0,0,0,0
"37137","ENSG00000241693.2",0,0,0,0,0,0,0
"37138","ENSG00000241695.1",0,0,0,0,0,0,0
"37139","ENSG00000241696.1",0,0,0,0,0,0,0
"37140","ENSG00000241697.4",0,0,0,3.24,6.88,10.18,7.21
"37141","ENSG00000241709.3",1,0,1,0,0,0,0
"37142","ENSG00000241717.1",0,1.05,1.08,3.05,2.1,2.13,0
"37143","ENSG00000241720.2",0,0,0,0,0,8,0
"37144","ENSG00000241721.1",0,36,0,0,0,0,0
"37145","ENSG00000241722.2",0,0,0,0,0,0,0
"37146","ENSG00000241723.1",1,0,0,0,0,0,0
"37147","ENSG00000241728.4",29.17,17.41,24.7,12.34,7.58,7.75,19.95
"37148","ENSG00000241735.1",2,2,3,1,1,0,6
"37149","ENSG00000241737.2",0,0,0,0,0,0,0
"37150","ENSG00000241738.1",0,1,1,0,0,0,0
"37151","ENSG00000241739.1",0,0,0,0,0,0,0
"37152","ENSG00000241741.1",60.34,20.75,6.95,23.03,19.84,23.26,22.8
"37153","ENSG00000241743.2",0,1,0,0,0,0,0
"37154","ENSG00000241744.1",0,0,0,0,0,0,0
"37155","ENSG00000241745.3",0,0,0,0,0,0,9
"37156","ENSG00000241746.1",0,0,0,0,0,0,0
"37157","ENSG00000241749.4",0,0,1,0,0,1,5
"37158","ENSG00000241754.1",0,0,0,0,0,0,0
"37159","ENSG00000241755.1",10,4,0,1,8,0,41.57
"37160","ENSG00000241756.3",0,0,0,0,0,0,0
"37161","ENSG00000241757.3",0,0,0,0,0,0,0
"37162","ENSG00000241764.3",83,49,41,73,30,37,64
"37163","ENSG00000241765.2",2,0,1,0,0,3,0
"37164","ENSG00000241767.2",0,0,0,0,0,0,0
"37165","ENSG00000241769.6",210.32,278.65,586.24,658.18,265.27,588.52,1008.88
"37166","ENSG00000241770.1",1,2,0,0,2,0,1
"37167","ENSG00000241772.2",92.48,155.31,178.28,163.65,159.97,89.91,70.58
"37168","ENSG00000241774.3",0,0,0,0,0,0,0
"37169","ENSG00000241776.1",0,0,0,0,0,0,0
"37170","ENSG00000241777.1",0,0,0,0,0,0,0
"37171","ENSG00000241778.1",0,0,0,0,0,0,0
"37172","ENSG00000241781.2",0,0,0,0,0,0,0
"37173","ENSG00000241782.1",22,16,21,19,18,13,23
"37174","ENSG00000241785.3",3,1,1,0,1,0,0
"37175","ENSG00000241787.1",1,0,0,0,0,0,0
"37176","ENSG00000241788.2",0,0,0,0,0,0,0
"37177","ENSG00000241789.3",0,0,0,0,0,0,0
"37178","ENSG00000241790.2",0,6.5,33.68,0,21.97,1.25,0.87
"37179","ENSG00000241791.3",0,0,0,1,2,0,0
"37180","ENSG00000241792.1",0,0,0,0,0,0,0
"37181","ENSG00000241794.1",0,0,0,0,0,0,0
"37182","ENSG00000241804.1",0,0,0,0,0,0,0
"37183","ENSG00000241807.3",0,0,0,0,0,0,0
"37184","ENSG00000241808.1",0,0,0,0,0,0,0
"37185","ENSG00000241809.1",4.04,0,0,0.87,0.86,0,0
"37186","ENSG00000241810.1",0,0,0,0,0,0,0
"37187","ENSG00000241815.1",0,0,0,0,0,0,0
"37188","ENSG00000241818.1",0,0,0,0,0,0,0
"37189","ENSG00000241821.3",0,0,0,0,0,0,0
"37190","ENSG00000241825.2",3,0,1,3,0,4,0
"37191","ENSG00000241828.2",0,0,0,0,0,0,0
"37192","ENSG00000241829.1",0,1,0,0,0,0,0
"37193","ENSG00000241832.1",0,4,0,1,1,0,1
"37194","ENSG00000241834.3",0,0,0,0,0,0,0
"37195","ENSG00000241837.5",3007,2907,2740,2869,4056,2904.19,2582
"37196","ENSG00000241838.3",0,0,0,0,0,0,0
"37197","ENSG00000241839.8",1395.4,3988.19,693.06,918.19,2509.54,2546.51,3397.42
"37198","ENSG00000241846.1",0,0,0,0,0,0,0
"37199","ENSG00000241852.8",216,221.55,225.53,271,228.27,469.63,667
"37200","ENSG00000241853.1",0,0,0,0,0,0,0
"37201","ENSG00000241859.5",0,0,0,0,46,100,127
"37202","ENSG00000241860.5",529.83,1371.5,504.84,307.94,992.79,775.67,367.9
"37203","ENSG00000241861.2",0,0,0,0,0,0,0
"37204","ENSG00000241866.3",0,0,0,0,0,0,0
"37205","ENSG00000241868.3",1,1,14,6,7,5,8
"37206","ENSG00000241869.3",0,0,0,0,0,0,0
"37207","ENSG00000241870.1",0,0,0,0,0,0,0
"37208","ENSG00000241874.1",0,0,0,0,0,0,0
"37209","ENSG00000241877.1",0,0,0,0,0,0,0
"37210","ENSG00000241878.8",3013,1623,1145,1063,1621,1922,792
"37211","ENSG00000241879.1",0,0,0,1,0,0,0
"37212","ENSG00000241881.1",0,0,0,0,0,0,0
"37213","ENSG00000241882.1",0,0,0,0,5,5,28
"37214","ENSG00000241884.2",0,0,0,0,0,0,0
"37215","ENSG00000241886.1",18,16,4,17,21,14,24
"37216","ENSG00000241888.2",1,4,1,0,0,0,0
"37217","ENSG00000241889.1",7,1,5,15,7,9.95,31
"37218","ENSG00000241890.1",0,0,0,0,0,0,0
"37219","ENSG00000241891.1",0,0,0,0,0,0,0
"37220","ENSG00000241899.1",0,0,0,0,0,0,0
"37221","ENSG00000241905.1",0,0,2,2,2,1,0
"37222","ENSG00000241907.1",0,0,0,0,0,0,0
"37223","ENSG00000241911.1",53,64,71,125,802,1061,488
"37224","ENSG00000241912.1",0,0,0,0,0,0,0
"37225","ENSG00000241913.1",0,4,1,3,3,2,5
"37226","ENSG00000241917.1",5,5,9,6,2,7,5
"37227","ENSG00000241921.1",0,0,0,0,0,0,0
"37228","ENSG00000241923.2",22,0,14,14,3,1,8
"37229","ENSG00000241926.1",0,0,0,0,0,0,0
"37230","ENSG00000241929.1",0,0,0,0,0,0,0
"37231","ENSG00000241932.1",0,0,0,0,0,0,0
"37232","ENSG00000241933.1",3,17,17,7,8,5,11
"37233","ENSG00000241935.7",0,0,0,0,0,0,0
"37234","ENSG00000241939.3",29,35,57,51,72,43,84
"37235","ENSG00000241941.2",0,0,0,3,1,0,0
"37236","ENSG00000241942.2",1,0,0,0,2,3,23
"37237","ENSG00000241943.2",0,0,0,0,0,0,0
"37238","ENSG00000241945.6",1091.72,166.92,478.99,451.34,591.08,770.59,126.59
"37239","ENSG00000241946.1",0,0,0,0,0,0,0
"37240","ENSG00000241947.1",11,9,12,23,12,11,22
"37241","ENSG00000241950.1",0,0,0,0,0,0,0
"37242","ENSG00000241954.1",0,0,0,0,0,0,0
"37243","ENSG00000241956.8",1,2,64,103,9,15,1
"37244","ENSG00000241959.3",7,4,5,5,14,3,33
"37245","ENSG00000241961.1",0,0,0,1,0,0,1
"37246","ENSG00000241962.8",36.67,19.48,35.74,28.86,18.34,23.89,31.73
"37247","ENSG00000241963.3",5,3,10,10,4,6,7
"37248","ENSG00000241964.3",0,0,0,0,0,0,0
"37249","ENSG00000241965.2",0,0,0,0,0,0,0
"37250","ENSG00000241973.9",5328.78,6322.06,6074.34,5550.3,5386.55,7118.36,11146.75
"37251","ENSG00000241975.1",163,230,298,245,445,187,212
"37252","ENSG00000241978.8",7916,1968,2957,2719,463,607,8603
"37253","ENSG00000241981.2",0,0,0,0,0,0,0
"37254","ENSG00000241983.3",9,4,10,4,5,3,11
"37255","ENSG00000241984.2",0,0,0,1,0,0,0
"37256","ENSG00000241985.1",0,0,0,0,0,0,0
"37257","ENSG00000241990.4",23,137,140,134,53,62,83
"37258","ENSG00000241991.1",0,0,0,0,0,0,0
"37259","ENSG00000241992.3",0,0,0,0,0,0,0
"37260","ENSG00000241993.1",5,0,0,0,0,0,0
"37261","ENSG00000241997.3",0,0,0,0,0,0,0
"37262","ENSG00000242001.1",0,0,0,0,0,0,0
"37263","ENSG00000242009.1",1,0,0,0,0,0,0
"37264","ENSG00000242012.1",0,0,0,0,0,0,0
"37265","ENSG00000242014.3",0,0,0,0,0,0,0
"37266","ENSG00000242017.1",1.01,1.01,0,0,1,0,0
"37267","ENSG00000242019.1",0,0,1,0,0,0,0
"37268","ENSG00000242020.3",2,0,0,1,4,2,2
"37269","ENSG00000242021.2",0,0,0,0,0,0,0
"37270","ENSG00000242028.4",1170.54,1185.44,1201.17,1015.58,937.06,822.93,1594.16
"37271","ENSG00000242029.1",0,0,0,0,0,0,0
"37272","ENSG00000242034.1",0,0,4,1,0,0,0
"37273","ENSG00000242036.1",0,0,0,0,0,0,0
"37274","ENSG00000242041.1",0,0,0,0,0,0,0
"37275","ENSG00000242042.1",0,0,0,0,2,0,0
"37276","ENSG00000242048.3",0,54,0,0,14,0,0
"37277","ENSG00000242049.1",1,0,8,1,9,2,0
"37278","ENSG00000242052.1",2,5,0,1,0,2,0
"37279","ENSG00000242058.2",0,0,0,0,0,0,0
"37280","ENSG00000242060.1",0,0,1,0,2.01,0,0
"37281","ENSG00000242061.1",0,0,0,0,0,0,0
"37282","ENSG00000242062.1",0,0,0,0,0,0,0
"37283","ENSG00000242065.3",0,0,0,0,0,0,0
"37284","ENSG00000242066.3",0,0,0,0,0,0,0
"37285","ENSG00000242067.1",0,0,0,0,0.76,0,0
"37286","ENSG00000242068.1",1,0,1,0,0,2,0
"37287","ENSG00000242070.1",0,0,0,0,0,0,0
"37288","ENSG00000242071.3",230.58,117.4,56.86,98.04,66.31,131.6,111.65
"37289","ENSG00000242072.1",0,0,0,0,0,0,0
"37290","ENSG00000242073.2",10.68,11.13,4.57,9.99,14.45,22.22,35.76
"37291","ENSG00000242076.2",23,5.06,0,0,28,0.5,2
"37292","ENSG00000242078.1",0,0,0,0,0,0,0
"37293","ENSG00000242079.1",0,0,0,0,0,0,0
"37294","ENSG00000242080.1",0,0,0,0,0,0,0
"37295","ENSG00000242082.1",0,4.38,0,0,0,0,0
"37296","ENSG00000242083.2",7.15,0,1.12,2,1,3.1,2.03
"37297","ENSG00000242085.1",15,5,7,7,9,34,15
"37298","ENSG00000242086.7",2020.77,847.55,600.86,662.98,1428.29,2401.09,1674.94
"37299","ENSG00000242087.2",0,0,0,0,0,0,0
"37300","ENSG00000242088.1",0,0,0,0,0,1,0
"37301","ENSG00000242094.1",1056,1198,2701,3332,1156,1036,1192
"37302","ENSG00000242097.1",3,4,34,66,14,26,2
"37303","ENSG00000242100.2",0,0,0,0,0,1,0
"37304","ENSG00000242101.3",0,0,0,0,0,0,0
"37305","ENSG00000242102.3",0,0,0,0,0,0,0
"37306","ENSG00000242103.1",0,0,0,0,2,3,9
"37307","ENSG00000242104.3",0,0,0,0,1,0,0
"37308","ENSG00000242107.2",0,1,0,1,0,0,0
"37309","ENSG00000242109.1",0,0,0,0,0,0,0
"37310","ENSG00000242110.6",603.45,357.19,583.45,940.29,502.81,515.94,683.34
"37311","ENSG00000242111.1",2,0,0,0,0,1,0
"37312","ENSG00000242113.3",0,19,0,0,2,0,0
"37313","ENSG00000242114.4",171.68,158,29.33,73,311,364.88,50
"37314","ENSG00000242118.3",0,0,0,0,0,0,0
"37315","ENSG00000242119.1",0,0,0,0,0,0,0
"37316","ENSG00000242120.3",0,0,0,0,0,0,0
"37317","ENSG00000242121.3",0,0,0,0,0,0,0
"37318","ENSG00000242123.1",0,0,0,0,0,0,0
"37319","ENSG00000242125.3",8263.8,5555.86,4745.32,4269.14,4427.43,9225.99,7066.19
"37320","ENSG00000242134.2",18,7,25,9,183,107,8
"37321","ENSG00000242135.2",0,0,0,0,0,0,0
"37322","ENSG00000242136.1",0,0,0,0,0,0,0
"37323","ENSG00000242137.1",0,0,0,0,0,0,0
"37324","ENSG00000242140.1",0,0,0,0,1,0,0
"37325","ENSG00000242142.1",5,4,3,2,7,11,5
"37326","ENSG00000242145.1",0,0,0,0,0,0,0
"37327","ENSG00000242147.1",0,0,1,2,0,0,0
"37328","ENSG00000242150.2",4.78,14.31,16.04,10.39,22.76,45.74,16.07
"37329","ENSG00000242151.1",0,0,0,0,0,0,0
"37330","ENSG00000242152.1",0,0,0,1,0,0,0
"37331","ENSG00000242153.6",0,0,0,0,0,0,0
"37332","ENSG00000242154.1",0,0,0,0,0,0,0
"37333","ENSG00000242156.1",10,10.14,0.43,3.96,0,0,0
"37334","ENSG00000242158.3",0,0,0,0,0,0,0
"37335","ENSG00000242159.1",0,0,0,0,0,0,0
"37336","ENSG00000242162.1",0,0,0,0,0,0,0
"37337","ENSG00000242163.1",6,10,41,59,36,44,19
"37338","ENSG00000242165.3",0,0,0,0,0,0,0
"37339","ENSG00000242169.2",0,0,0,0,0,0,0
"37340","ENSG00000242170.3",16,3,20,17,15,11,18
"37341","ENSG00000242173.7",5.56,1,0,0,1,0,7.83
"37342","ENSG00000242175.3",57,13,10,25,20,5,50
"37343","ENSG00000242176.1",0,0,0,0,0,0,0
"37344","ENSG00000242178.1",0,0,0,0,0,0,0
"37345","ENSG00000242180.3",10,2,0.62,5.07,4,9,22.46
"37346","ENSG00000242182.3",1,3,8,4,6,4,0
"37347","ENSG00000242186.1",0,0,0,0,0,0,0
"37348","ENSG00000242190.1",0,0,0,0,0,0,0
"37349","ENSG00000242193.8",209.82,666.88,831.26,860.46,1,1,505.5
"37350","ENSG00000242195.1",0,0,0,0,0,0,0
"37351","ENSG00000242197.2",0,0,0,0,0,0,0
"37352","ENSG00000242198.1",0,0,0,1,0,0,0
"37353","ENSG00000242199.1",0,0,0,0,0,0,0
"37354","ENSG00000242201.3",0,0,0,0,0,0,0
"37355","ENSG00000242206.2",0,0,0,0,0,0,0
"37356","ENSG00000242207.1",0,0,0,0,0,0,0
"37357","ENSG00000242208.1",0,0,0,0,0,1,5
"37358","ENSG00000242209.1",0,0,0,0,0,0,0
"37359","ENSG00000242214.1",0,0,0,0,0,0,0
"37360","ENSG00000242216.3",0,0,0,0,0,2,0
"37361","ENSG00000242220.5",47.66,5.09,23.27,12.47,19.49,17.31,30.27
"37362","ENSG00000242221.7",0,0,0,0,0,0,0
"37363","ENSG00000242222.1",0,0,0,0,0,0,0
"37364","ENSG00000242229.1",0,0,2,0,0,0,0
"37365","ENSG00000242236.2",0,0,0,1,0,0,0
"37366","ENSG00000242241.3",0,0,0,0,0,0,0
"37367","ENSG00000242242.4",0,0,0,0,0,0,0
"37368","ENSG00000242244.1",2,2,1,2,0,0,4
"37369","ENSG00000242246.2",0,0,0,0,0,0,0
"37370","ENSG00000242247.9",2479,2286.98,1784.97,2479.9,2566.9,1487.94,1157
"37371","ENSG00000242248.2",0,0,0,0,0,0,0
"37372","ENSG00000242251.3",7,1,3,1,1,1,6
"37373","ENSG00000242252.1",21.01,31.56,25.3,10.39,25.62,53.24,60.35
"37374","ENSG00000242255.1",4.82,3.58,0,5.23,1.04,7.11,0
"37375","ENSG00000242256.3",10,9,20,20,14,33,40
"37376","ENSG00000242258.1",53,110,20,43,137,192,9
"37377","ENSG00000242259.7",1413.98,908.08,909,980.46,797.39,875.79,1242.78
"37378","ENSG00000242261.1",1,0,0,0,0,0,4
"37379","ENSG00000242262.1",6.12,2,2.01,6.82,0,0,5.05
"37380","ENSG00000242265.4",5,2,0,0,4,1,8
"37381","ENSG00000242266.3",0,0,0,0,0,0,0
"37382","ENSG00000242267.5",1,0,6,10,2,4,9
"37383","ENSG00000242268.2",2,0,0,0,11,63,148
"37384","ENSG00000242272.1",3,6,16,17,19,15,10
"37385","ENSG00000242276.2",0,0,0,0,0,0,0
"37386","ENSG00000242278.1",0,0,0,0,0,0,0
"37387","ENSG00000242279.1",0,0,1,0,0,0,0
"37388","ENSG00000242280.1",0,0,0,0,0,0,0
"37389","ENSG00000242281.3",0,0,0,0,0,0,0
"37390","ENSG00000242282.5",193,61,3,11.76,79,117.81,123
"37391","ENSG00000242285.1",17,9,15,26,14,20,17
"37392","ENSG00000242288.9",277.31,124.64,124.36,389.9,229.94,341.63,90.09
"37393","ENSG00000242290.2",0,3,3,1,1,1,0
"37394","ENSG00000242291.1",0,0,0,1,0,0,0
"37395","ENSG00000242292.2",0,0,0,0,0,0,0
"37396","ENSG00000242293.1",0,0,0,0,0,0,0
"37397","ENSG00000242294.5",1487.14,1254.5,1036.7,1069.31,1132.76,1914.8,1602.71
"37398","ENSG00000242295.1",0,0,0,0,0,0,0
"37399","ENSG00000242296.2",0,0,0,0,0,0,0
"37400","ENSG00000242299.1",287.93,126.78,106.53,175.04,150.34,147.31,147.72
"37401","ENSG00000242307.1",0,0,0,0,0,0,0
"37402","ENSG00000242308.2",0,0,0,0,0,0,0
"37403","ENSG00000242314.1",0,0,0,0,0,0,0
"37404","ENSG00000242315.3",0,1,1,0,0,0,0
"37405","ENSG00000242317.1",0,0,0,0,0,0,0
"37406","ENSG00000242318.1",34,12,51,52,23,19,30
"37407","ENSG00000242320.2",0,0,0,2,0,0,0
"37408","ENSG00000242321.1",0,0,0,0,0,0,0
"37409","ENSG00000242324.1",1,53.89,1,0,22.06,0,0
"37410","ENSG00000242325.1",0,0,0,0,0,0,0
"37411","ENSG00000242326.1",0,0,0,0,0,0,0
"37412","ENSG00000242327.1",0,1,2,0,2,0,0
"37413","ENSG00000242329.1",0,0,0,0,0,0,0
"37414","ENSG00000242330.3",10,17,13,5,31,14,5
"37415","ENSG00000242337.4",19,10,22.29,30,27,20,8
"37416","ENSG00000242338.5",196.89,208.09,286.9,263.5,308.66,258.69,243.93
"37417","ENSG00000242339.1",0,0,0,0,0,0,0
"37418","ENSG00000242341.3",0,1,0,0,0,0,0
"37419","ENSG00000242348.3",0,0,0,0,0,0,0
"37420","ENSG00000242349.4",25.67,33.25,19.13,18.52,20.51,28.05,18.85
"37421","ENSG00000242352.2",24.14,31.08,46.05,58.37,31.84,16.49,15.39
"37422","ENSG00000242353.1",0,0,0,0,0,0,0
"37423","ENSG00000242358.1",0,0,0,0,1,0,1
"37424","ENSG00000242360.3",2,1,9,16,1,8,27
"37425","ENSG00000242362.2",0,0,0,0,0,0,0
"37426","ENSG00000242364.1",0,0,0,0,0,0,0
"37427","ENSG00000242365.1",0,0,0,0,0,0,0
"37428","ENSG00000242366.3",0,0,0,1,1.33,0,0
"37429","ENSG00000242370.1",0,0,0,0,0,0,0
"37430","ENSG00000242371.1",0,0,0,0,0,0,0
"37431","ENSG00000242372.5",2283.07,2144.26,1956.24,2276.68,2579.58,2735.32,2202.98
"37432","ENSG00000242375.1",40.02,11.63,6.32,24.93,15.46,28.82,23.3
"37433","ENSG00000242381.3",0,0,0,0,0,0,0
"37434","ENSG00000242385.1",0,0,0,0,0,0,0
"37435","ENSG00000242387.1",0,0,0,0,1.52,0,0
"37436","ENSG00000242389.6",0,0,0,0,0,0,0
"37437","ENSG00000242390.1",0,0,0,0,0,2,1
"37438","ENSG00000242391.2",0,0,0,0,0,0,0
"37439","ENSG00000242393.1",0,0,0,0,0,0,0
"37440","ENSG00000242396.1",0,0,0,0,0,0,0
"37441","ENSG00000242398.3",0,0,0,0,0.82,11.5,16.47
"37442","ENSG00000242399.1",0,0,0,0,0,0,0
"37443","ENSG00000242405.2",0,0,0,0,0,0,0
"37444","ENSG00000242407.1",0,0,0,0,0,0,0
"37445","ENSG00000242411.2",0,0,0,1,0,1,1
"37446","ENSG00000242412.1",57,20,74,64,38,42,30
"37447","ENSG00000242417.1",0,0,0,0,0,0,0
"37448","ENSG00000242419.4",19,22,16,16,61.34,97.08,102
"37449","ENSG00000242423.2",0,1,0,1,0,0,0
"37450","ENSG00000242428.4",0,0,0,2,0,0,0
"37451","ENSG00000242430.3",0,0,0,0,0,0,0
"37452","ENSG00000242431.2",0,0,0,0,0,0,0
"37453","ENSG00000242435.1",1.18,3.07,3.95,3.16,2.77,0,0
"37454","ENSG00000242436.3",8,0,4,3,1,7,6
"37455","ENSG00000242439.1",0,0,0,0,2,0,0
"37456","ENSG00000242440.1",0,0,0,0,0,0,0
"37457","ENSG00000242441.6",0,0.68,4,1,0,0,1
"37458","ENSG00000242444.3",0,0,1,0,4,0,3
"37459","ENSG00000242445.1",10.68,8.07,0,3.19,5.26,3.84,13.94
"37460","ENSG00000242456.1",0,0,0,0,0,3,5
"37461","ENSG00000242457.1",5.02,4.02,2.01,3.02,2.01,0,4.01
"37462","ENSG00000242461.1",0,0,0,0,0,0,0
"37463","ENSG00000242463.3",11,4,4,7,6,7,8
"37464","ENSG00000242472.1",0,0,0,0,0,0,0
"37465","ENSG00000242473.1",2,0,0,0,0.96,0,0
"37466","ENSG00000242474.1",20,18,21,16,24,16,35
"37467","ENSG00000242477.1",8.55,1.54,6.84,5.34,5.97,3.77,4.37
"37468","ENSG00000242479.1",9,3,9,8,5,7,10
"37469","ENSG00000242482.3",0,0,0,0,0,0,0
"37470","ENSG00000242483.3",0,0,0,0,0,0,0
"37471","ENSG00000242485.4",1131.92,1035,715.68,781,1247.68,1071.35,842.11
"37472","ENSG00000242486.1",0,0,0,1,0,0,0
"37473","ENSG00000242488.2",0,0,0,0,0,0,0
"37474","ENSG00000242493.3",9,3,12,12,7,6,26
"37475","ENSG00000242498.6",6.38,12.27,357.35,251.83,30.88,3.26,5.41
"37476","ENSG00000242507.5",0,0,0,0,0,0,0
"37477","ENSG00000242509.3",0,0,0,0,0,0,0
"37478","ENSG00000242510.1",0,0,0,0,0,0,0
"37479","ENSG00000242512.7",2,0,0,0,0,0,0
"37480","ENSG00000242515.4",0,0,1,0,2.78,0,0
"37481","ENSG00000242516.1",3,91,68,130,0,0,152
"37482","ENSG00000242520.5",0,0,0,0,0,0,0
"37483","ENSG00000242522.1",0,0,0,0,0,0,0
"37484","ENSG00000242524.1",0,0,0,0,0,0,0
"37485","ENSG00000242525.1",15,6,14,17,13,12,12
"37486","ENSG00000242527.1",0,0,0,0,0,0,0
"37487","ENSG00000242529.1",0.85,0.86,1,0,0,0,0
"37488","ENSG00000242531.1",2,1,0,0,0,0,0
"37489","ENSG00000242534.2",0,0,0,0,0,0,14.48
"37490","ENSG00000242536.1",0,0,0,0,0,0,0
"37491","ENSG00000242537.1",0,0,0,0,0,0,0
"37492","ENSG00000242539.2",147,38,73,163,42,57,54
"37493","ENSG00000242540.2",0,0,0,0,0,0,0
"37494","ENSG00000242545.1",0,0,0,0,0,0,0
"37495","ENSG00000242547.3",0,0,0,0,0,0,0
"37496","ENSG00000242550.4",4,753.05,1,0,8.07,0,8
"37497","ENSG00000242551.2",11,2,24,20,6,15,53
"37498","ENSG00000242552.1",0,0,3,0,1,0,0
"37499","ENSG00000242553.1",5.39,1,1,4,1,7.21,5.82
"37500","ENSG00000242559.3",5,2,6,1,3,0,3
"37501","ENSG00000242560.3",0,0,0,0,0,0,0
"37502","ENSG00000242561.1",0,0,0,0,0,0,0
"37503","ENSG00000242562.1",4,4,1,2,3,3,1
"37504","ENSG00000242565.3",0,0,0,0,0,0,0
"37505","ENSG00000242568.1",0,0,0,0,0,0,0
"37506","ENSG00000242571.1",3.35,1.03,2.02,1.01,1.01,0.65,0
"37507","ENSG00000242573.1",0,0,0,0,0,0,0
"37508","ENSG00000242574.7",905,8452.54,290,82,5586.86,3082.84,2909
"37509","ENSG00000242575.1",0,0,0,0,0,0,0
"37510","ENSG00000242578.1",0,0,0,0,1,0,0
"37511","ENSG00000242580.1",1,0,0,0,0,0,0
"37512","ENSG00000242583.1",4.88,1.68,0,2.95,0,9.27,1.65
"37513","ENSG00000242586.1",0,0,0,0,0,0,0
"37514","ENSG00000242588.5",990.8,1170.95,1422.85,1296.49,1613.4,3591.82,2414.39
"37515","ENSG00000242590.1",0,1.43,1.6,0,3.06,0,0
"37516","ENSG00000242593.4",0,0,0,0,0,0,0
"37517","ENSG00000242595.1",0,0,0,0,0,0,0
"37518","ENSG00000242598.1",0,0,0,0,0,0,0
"37519","ENSG00000242599.6",0,0,0,0,0,0,0
"37520","ENSG00000242600.5",1,0,113,72,0,0,5
"37521","ENSG00000242602.1",0,0,0,0,0,0,0
"37522","ENSG00000242607.1",72.96,25,180.65,107.22,29,28,213.01
"37523","ENSG00000242608.1",0,0,0,0,0,0,0
"37524","ENSG00000242609.1",0,15,0,1,6,0,0
"37525","ENSG00000242610.1",0,0,0,0,0,0,0
"37526","ENSG00000242611.1",0,0,0,0,0,0,0
"37527","ENSG00000242612.5",285.79,232.56,147,186.61,239,477.62,459.38
"37528","ENSG00000242613.1",0,0,0,0,0,0,0
"37529","ENSG00000242614.3",0,0,0,0,0,0,0
"37530","ENSG00000242615.1",108.34,42.39,75,89.26,70.82,78.83,134.15
"37531","ENSG00000242616.3",547.34,1153,365.46,532.64,1358.8,486.52,393.1
"37532","ENSG00000242618.1",0,2,1,0,11,24,0
"37533","ENSG00000242622.1",51,56,31,49,53,72,108
"37534","ENSG00000242628.4",2,0,1,2,0,2,0
"37535","ENSG00000242631.2",0,0,0,0,0,0,0
"37536","ENSG00000242634.1",0,0,1,0,0,0,0
"37537","ENSG00000242635.2",0,0,0,0,0,0,0
"37538","ENSG00000242636.1",0,0,0,0,0,0,0
"37539","ENSG00000242638.3",0,0,0,0,0,0,0
"37540","ENSG00000242640.1",0,0,0,0,0,0,0
"37541","ENSG00000242641.4",0,0,0,0,0,0,0
"37542","ENSG00000242650.3",0,0,0,0,0,0,0
"37543","ENSG00000242651.3",0,0,0,0,0,0,0
"37544","ENSG00000242653.3",0,0,0,0,0,0,0
"37545","ENSG00000242654.1",0,0,0,0,0,0,0
"37546","ENSG00000242657.3",1,0,1,0,0,0,3
"37547","ENSG00000242659.1",0,0,0,0,0,0,0
"37548","ENSG00000242660.1",0,0,0,0,0,0,0
"37549","ENSG00000242661.1",0,0,1,0,0,1,0
"37550","ENSG00000242667.1",0,0,0,0,0,0,1
"37551","ENSG00000242668.3",0,0,0,0,0,0,0
"37552","ENSG00000242670.1",1,0,0,0,0,0,0
"37553","ENSG00000242671.1",0,0,0,0,0,0,0
"37554","ENSG00000242673.3",0,0,0,0,0,0,0
"37555","ENSG00000242675.1",0,0,0,0,0,0,0
"37556","ENSG00000242683.1",20,6,12,15,17,16,19
"37557","ENSG00000242686.4",11,0,8,3,5,9,23
"37558","ENSG00000242687.2",353,187,286,223,238,383,666
"37559","ENSG00000242688.3",0,0,0,0,0,0,0
"37560","ENSG00000242689.2",329.63,434.12,332.72,417.18,317,242.06,185.35
"37561","ENSG00000242692.1",0,0,1,0,0,0,0
"37562","ENSG00000242696.3",0,0,0,0,0,0,2
"37563","ENSG00000242697.2",1,2,2,4,3,2,2
"37564","ENSG00000242699.3",0,0,0,0,0,0,0
